"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20230101 ~ 20230415"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202302","5","156,500","9","2018","송파대로 345","","중개거래","서울 성동구, 서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","130.06","202302","6","270,000","7","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","99.6","202302","6","210,000","12","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202302","6","177,500","13","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.95","202302","7","164,500","1","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202302","7","152,000","14","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202302","9","91,000","4","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202302","9","180,000","20","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.95","202302","9","180,000","11","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202302","10","154,000","10","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202302","10","179,000","8","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202302","10","143,500","3","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202302","10","174,000","16","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202302","10","174,500","32","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202302","11","180,000","24","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.95","202302","11","182,000","8","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202302","11","180,000","11","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202302","12","150,000","8","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202302","12","165,500","2","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202302","13","95,500","4","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","99.6","202302","13","202,000","32","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","99.6","202302","13","209,000","13","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202302","14","181,000","6","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202302","14","179,000","26","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202302","14","185,000","8","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202302","14","91,000","3","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202302","15","167,000","26","2018","송파대로 345","","직거래","-"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202302","16","188,000","24","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","130.06","202302","16","290,000","32","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.97","202302","17","180,000","12","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202302","17","159,000","10","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202302","17","96,500","25","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.95","202302","18","182,000","28","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.12","202302","18","94,000","13","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","49.29","202302","18","126,500","5","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202302","18","155,000","9","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.96","202302","19","180,000","10","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","49.21","202302","21","127,500","28","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202302","23","89,200","1","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202302","23","189,000","28","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.17","202302","25","99,800","29","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202302","27","188,500","21","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202303","1","177,000","11","2018","송파대로 345","","중개거래","서울 송파구, 서울 양천구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202303","1","98,000","16","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","110.66","202303","3","245,000","13","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202303","4","98,500","11","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202303","4","182,000","25","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","99.6","202303","9","215,000","16","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202303","10","178,000","6","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202303","10","97,000","9","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202303","11","97,500","9","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202303","11","95,900","8","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","99.6","202303","14","210,000","11","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202303","16","160,000","10","2018","송파대로 345","","중개거래","경기 남양주시, 서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202303","16","181,000","24","2018","송파대로 345","","중개거래","경기 하남시, 서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","99.6","202303","17","195,000","13","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","99.6","202303","18","212,000","14","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202303","18","152,000","3","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202303","18","185,500","29","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202303","18","90,000","1","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.96","202303","19","172,000","3","2018","송파대로 345","","중개거래","경기 광명시, 서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202303","19","186,000","22","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","59.96","202303","21","158,000","11","2018","송파대로 345","","중개거래","서울 송파구, 서울 용산구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202303","22","188,000","11","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202303","23","187,000","15","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202303","25","175,000","5","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202303","25","103,300","17","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.99","202303","27","187,000","12","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.1","202303","28","98,000","21","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.98","202304","1","183,000","22","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","39.86","202304","3","105,000","19","2018","송파대로 345","","중개거래","서울 송파구"
"서울특별시 송파구 가락동","913","0913","0000","헬리오시티","110.44","202304","6","208,800","23","2018","송파대로 345","","직거래","-"
"서울특별시 송파구 가락동","171","0171","0000","현진타워","31.68","202301","31","28,000","7","2015","오금로44가길 13","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","59.93","202301","5","109,000","9","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","113.18","202301","12","145,000","25","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","84.94","202301","20","121,000","10","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","59.96","202301","28","98,000","14","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","84.98","202302","19","127,000","27","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","59.96","202302","20","102,500","25","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","59.96","202302","25","103,000","22","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","59.96","202303","4","102,500","21","2021","오금로 551","","중개거래","서울 양천구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","59.94","202303","10","101,000","5","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","84.96","202303","12","125,000","10","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","696","0696","0000","e편한세상송파파크센트럴","59.96","202303","14","108,000","24","2021","오금로 551","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","290","0290","0000","거여1단지","39.6","202302","6","55,500","6","1997","양산로8길 8","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","290","0290","0000","거여1단지","39.6","202302","18","55,500","6","1997","양산로8길 8","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","290","0290","0000","거여1단지","49.8","202302","22","68,000","7","1997","양산로8길 8","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","290","0290","0000","거여1단지","49.8","202303","26","72,000","11","1997","양산로8길 8","","중개거래","서울 강남구, 서울 송파구"
"서울특별시 송파구 거여동","294","0294","0000","거여5단지","59.74","202301","13","76,000","14","1997","양산로4길 16","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","294","0294","0000","거여5단지","59.74","202302","23","72,000","15","1997","양산로4길 16","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","294","0294","0000","거여5단지","59.74","202302","25","74,000","2","1997","양산로4길 16","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","697","0697","0000","송파시그니처롯데캐슬","59.98","202303","17","108,000","23","2021","거마로 56","","중개거래","서울 송파구"
"서울특별시 송파구 거여동","697","0697","0000","송파시그니처롯데캐슬","84.98","202304","7","110,000","18","2021","거마로 56","20230413","중개거래","경기 성남중원구"
"서울특별시 송파구 마천동","582","0582","0000","송파파크데일1단지","59.91","202301","19","72,000","8","2011","성내천로37길 37","","중개거래","서울 송파구"
"서울특별시 송파구 마천동","582","0582","0000","송파파크데일1단지","84.86","202303","18","85,000","3","2011","성내천로37길 37","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","72-3","0072","0003","건영1","84.39","202301","19","112,500","10","1996","새말로8길 12","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","3","0003","0000","문정가락현대1차","123.61","202303","4","131,000","4","1984","동남로 160","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","19","0019","0000","문정대우푸르지오2차","59.3","202301","7","79,300","8","2001","송이로32길 37","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","19","0019","0000","문정대우푸르지오2차","59.57","202302","10","81,000","1","2001","송이로32길 37","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","15","0015","0000","문정동아","57.72","202302","2","60,000","7","1997","문정로5길 13","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","1","0001","0000","문정래미안","150.58","202301","6","177,000","11","2004","문정로 83","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","1","0001","0000","문정래미안","120.97","202302","28","140,000","11","2004","문정로 83","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","1","0001","0000","문정래미안","84.96","202303","4","128,000","20","2004","문정로 83","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","1","0001","0000","문정래미안","84.96","202303","18","127,500","4","2004","문정로 83","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","1","0001","0000","문정래미안","133.29","202303","23","160,000","4","2004","문정로 83","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","145","0145","0000","문정시영","35.46","202302","28","53,000","11","1989","송이로31길 56","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","145","0145","0000","문정시영","39.69","202303","25","58,500","6","1989","송이로31길 56","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","145","0145","0000","문정시영","39.69","202303","25","59,000","2","1989","송이로31길 56","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","117.585","202301","11","171,000","15","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.751","202301","17","152,000","1","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202301","26","190,000","4","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.705","202301","27","141,000","1","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202301","28","200,000","13","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202301","30","195,000","14","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202302","1","194,500","2","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.751","202302","2","153,000","5","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","117.585","202302","4","170,000","13","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","117.585","202302","6","190,000","7","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","158.705","202302","10","230,000","11","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202302","10","188,000","2","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.705","202302","11","154,000","12","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.751","202302","14","153,000","2","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202302","15","203,000","13","1988","중대로 24","","중개거래","-"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","117.585","202302","16","174,500","1","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.705","202302","17","153,500","2","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","117.585","202302","17","177,000","7","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","117.585","202302","17","178,000","15","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.751","202302","18","163,000","4","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.705","202302","20","154,000","10","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.705","202302","21","150,000","2","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","117.585","202302","25","179,500","6","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202303","13","195,000","13","1988","중대로 24","","직거래","-"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.751","202303","15","164,000","12","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.705","202303","19","159,000","13","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.325","202303","20","212,000","12","1988","중대로 24","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9342","202301","11","125,000","12","2016","송파대로 111","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9072","202301","20","130,000","5","2016","송파대로 111","","중개거래","서울 강남구, 서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9942","202302","17","127,700","7","2016","송파대로 111","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9648","202303","9","123,000","8","2016","송파대로 111","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9942","202303","9","130,000","5","2016","송파대로 111","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9342","202303","10","129,000","4","2016","송파대로 111","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9942","202303","11","130,000","10","2016","송파대로 111","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9648","202303","22","125,500","7","2016","송파대로 111","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9072","202303","23","132,000","17","2016","송파대로 111","","중개거래","서울 송파구"
"서울특별시 송파구 문정동","618","0618","0000","파크하비오","84.9342","202303","31","135,000","13","2016","송파대로 111","","중개거래","서울 송파구, 서울 양천구"
"서울특별시 송파구 문정동","58","0058","0000","현대2","59.94","202303","3","72,500","5","1995","송파대로16길 12","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","217","0217","0000","대림","84.915","202301","28","128,000","6","1985","양재대로 1109","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","50-10","0050","0010","동광팰리스","23.88","202303","14","31,700","12","2018","오금로11길 63-13","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","197","0197","0000","신구블레스밸리","115.17","202303","18","128,000","3","2004","위례성대로12길 25","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","83.06","202301","29","170,000","10","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","83.06","202302","4","167,000","7","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","100.82","202302","8","200,500","10","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","83.06","202302","18","174,000","23","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","83.06","202302","28","171,000","20","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","83.06","202303","5","176,000","21","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","83.06","202303","7","175,000","15","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","83.06","202303","27","185,000","12","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","100.82","202304","1","202,000","9","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","131.76","202304","6","285,000","8","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌2단지","100.31","202301","29","182,000","3","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌2단지","120.42","202301","31","252,000","1","1988","양재대로 1218","","중개거래","경기 과천시, 서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌2단지","83.06","202302","18","177,500","3","1988","양재대로 1218","","중개거래","서울 강동구, 서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌2단지","83.06","202302","18","185,000","15","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌2단지","73.14","202303","15","163,000","1","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌2단지","126.18","202303","18","263,000","3","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","100.31","202301","10","185,000","2","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","100.31","202301","25","188,000","7","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","100.31","202301","31","209,000","8","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","100.31","202302","4","198,000","11","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","100.31","202302","8","200,000","1","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","83.06","202302","15","185,000","24","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","83.06","202303","6","183,500","17","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","83.06","202303","10","183,000","22","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","100.31","202303","18","210,500","9","1988","양재대로 1218","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","51-4","0051","0004","올림픽카운티","56.22","202304","6","62,300","18","2003","백제고분로 497","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","51","0051","0000","올림픽파크리움","16.056","202303","17","20,500","19","2016","백제고분로 505","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","212-8","0212","0008","코오롱아파트","84.95","202302","1","121,000","14","1991","오금로31길 28","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","212-8","0212","0008","코오롱아파트","84.95","202303","18","113,000","2","1991","오금로31길 28","","중개거래","서울 송파구"
"서울특별시 송파구 방이동","48-5","0048","0005","현대주상복합","33.69","202302","9","37,000","3","1998","오금로11길 55","","중개거래","서울 송파구"
"서울특별시 송파구 삼전동","72-9","0072","0009","경덕","79.07","202301","31","56,500","2","2003","백제고분로32길 6-24","","중개거래","서울 송파구"
"서울특별시 송파구 석촌동","158-5","0158","0005","미켈란호수가","134.86","202302","25","170,000","3","2007","석촌호수로 230","","중개거래","서울 송파구"
"서울특별시 송파구 석촌동","24-3","0024","0003","석촌호수효성해링턴타워","15.8307","202302","14","27,800","19","2015","석촌호수로 210","","중개거래","서울 송파구"
"서울특별시 송파구 석촌동","24-3","0024","0003","석촌호수효성해링턴타워","15.8307","202302","18","25,000","4","2015","석촌호수로 210","","중개거래","서울 송파구"
"서울특별시 송파구 석촌동","285","0285","0000","잠실한솔","59.86","202301","28","90,000","6","2000","백제고분로 348","","중개거래","서울 송파구"
"서울특별시 송파구 석촌동","285","0285","0000","잠실한솔","84.87","202302","6","130,000","8","2000","백제고분로 348","","중개거래","서울 송파구"
"서울특별시 송파구 석촌동","226-2","0226","0002","현대(201)","48","202304","2","31,500","7","2004","가락로3길 3-11","","중개거래","서울 송파구"
"서울특별시 송파구 송파동","151","0151","0000","2차한양아파트","146.96","202303","18","157,000","12","1984","가락로 192","","중개거래","서울 송파구"
